Position,Track Name,Artist,Streams,Week
199,Young Dumb & Broke,Khalid,1752603,49
200,Do You Hear What I Hear?,Bing Crosby,1751254,49
1,"thank u, next",Ariana Grande,13117899,50
2,whoa (mind in awe),XXXTENTACION,9973406,50
3,Going Bad (feat. Drake),Meek Mill,9813332,50
4,SICKO MODE,Travis Scott,9651605,50
5,BAD!,XXXTENTACION,9287933,50
6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,9217854,50
7,Mo Bamba,Sheck Wes,8550346,50
8,ZEZE (feat. Travis Scott & Offset),Kodak Black,8463507,50
9,Without Me,Halsey,7922522,50
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7771375,50
11,Guardian angel,XXXTENTACION,7102380,50
12,Lucid Dreams,Juice WRLD,6385277,50
13,Wake Up in the Sky,Gucci Mane,6366260,50
14,I don’t let go,XXXTENTACION,6216369,50
15,All I Want for Christmas Is You,Mariah Carey,6194555,50
16,Leave Me Alone,Flipp Dinero,5994578,50
17,SAD!,XXXTENTACION,5857016,50
18,Jingle Bell Rock,Bobby Helms,5432899,50
19,Train food,XXXTENTACION,5422720,50
20,what are you so afraid of,XXXTENTACION,5250464,50
21,Moonlight,XXXTENTACION,5216759,50
22,Rockin' Around The Christmas Tree,Brenda Lee,5160808,50
23,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,5122031,50
24,KIKA,6ix9ine,5059858,50
25,STARING AT THE SKY,XXXTENTACION,5055263,50
26,Happier,Marshmello,4992662,50
27,Better Now,Post Malone,4855729,50
28,Armed And Dangerous,Juice WRLD,4769929,50
29,It's the Most Wonderful Time of the Year,Andy Williams,4768477,50
30,TIC TOC,6ix9ine,4737412,50
31,difference (interlude),XXXTENTACION,4621960,50
32,Better,Khalid,4607153,50
33,when the party's over,Billie Eilish,4561031,50
34,Jocelyn Flores,XXXTENTACION,4474934,50
35,Nonstop,Drake,4436147,50
36,Last Christmas,Wham!,4419082,50
37,FEFE,6ix9ine,4395331,50
38,Santa Tell Me,Ariana Grande,4320189,50
39,MIA (feat. Drake),Bad Bunny,4177632,50
40,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,4095037,50
41,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4081064,50
42,Eastside (with Halsey & Khalid),benny blanco,3970251,50
43,It's Beginning to Look a Lot like Christmas,Michael Bublé,3926357,50
44,lovely,Billie Eilish,3904270,50
45,A Holly Jolly Christmas - Single Version,Burl Ives,3890049,50
46,Taste (feat. Offset),Tyga,3869018,50
47,Yes Indeed,Lil Baby,3861389,50
48,High Hopes,Panic! At The Disco,3686809,50
49,Falling Down - Bonus Track,Lil Peep,3676850,50
50,Fuck Love (feat. Trippie Redd),XXXTENTACION,3662830,50
51,Do They Know It's Christmas? - 1984 Version,Band Aid,3621194,50
52,God's Plan,Drake,3612858,50
53,Fine China,Future,3608634,50
54,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,3588113,50
55,Money,Cardi B,3541396,50
56,Topanga,Trippie Redd,3521348,50
57,10 Freaky Girls (with 21 Savage),Metro Boomin,3518344,50
58,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,3502998,50
59,Mistletoe,Justin Bieber,3497120,50
60,The Christmas Song (Merry Christmas To You),Nat King Cole,3495366,50
61,Psycho (feat. Ty Dolla $ign),Post Malone,3441179,50
62,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,3417924,50
63,I Like It,Cardi B,3394248,50
64,White Christmas,Bing Crosby,3302662,50
65,MAMA,6ix9ine,3300918,50
66,changes,XXXTENTACION,3275039,50
67,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,3269052,50
68,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,3261560,50
69,I Fall Apart,Post Malone,3260387,50
70,rockstar (feat. 21 Savage),Post Malone,3178271,50
71,In My Feelings,Drake,3146198,50
72,Saturday Nights,Khalid,3144984,50
73,WAKA,6ix9ine,3143864,50
74,All Girls Are The Same,Juice WRLD,3060574,50
75,idontwannabeyouanymore,Billie Eilish,3039588,50
76,come out and play,Billie Eilish,3016547,50
77,Calling My Spirit,Kodak Black,3016362,50
78,breathin,Ariana Grande,2986992,50
79,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2969005,50
80,Nice For What,Drake,2886379,50
81,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2863997,50
82,Youngblood,5 Seconds of Summer,2852831,50
83,Look Alive (feat. Drake),BlocBoy JB,2824030,50
84,Everybody Dies In Their Nightmares,XXXTENTACION,2804581,50
85,bellyache,Billie Eilish,2801698,50
86,God is a woman,Ariana Grande,2800836,50
87,No Stylist (feat. Drake),French Montana,2799365,50
88,YOSEMITE,Travis Scott,2789983,50
89,Look Back at It,A Boogie Wit da Hoodie,2766632,50
90,1400 / 999 Freestyle,Trippie Redd,2758164,50
91,Shallow,Lady Gaga,2756396,50
92,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,2738807,50
93,Lean Wit Me,Juice WRLD,2721021,50
94,Blue Christmas,Elvis Presley,2712792,50
95,Ric Flair Drip (& Metro Boomin),Offset,2705847,50
96,Noticed,Lil Mosey,2680204,50
97,Feliz Navidad,José Feliciano,2668079,50
98,Don't Come Out The House (with 21 Savage),Metro Boomin,2660863,50
99,no tears left to cry,Ariana Grande,2647595,50
100,Holly Jolly Christmas,Michael Bublé,2626121,50
101,Foot Fungus,Ski Mask The Slump God,2620398,50
102,I Love It (& Lil Pump),Kanye West,2564290,50
103,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,2564030,50
104,Bohemian Rhapsody - Remastered 2011,Queen,2560698,50
105,Introduction,XXXTENTACION,2552901,50
106,XO Tour Llif3,Lil Uzi Vert,2519851,50
107,ocean eyes,Billie Eilish,2519024,50
108,Pure Cocaine,Lil Baby,2510482,50
109,Girls Like You (feat. Cardi B),Maroon 5,2509990,50
110,Space Cadet (feat. Gunna),Metro Boomin,2507104,50
111,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2487786,50
112,STARGAZING,Travis Scott,2441501,50
113,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,2421383,50
114,New Patek,Lil Uzi Vert,2379877,50
115,Love Lies (with Normani),Khalid,2375769,50
116,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,2374633,50
117,Beautiful (feat. Camila Cabello),Bazzi,2369038,50
118,Lucky You (feat. Joyner Lucas),Eminem,2360669,50
119,BiPolar (feat. Quavo),Gucci Mane,2357980,50
120,Run Rudolph Run - Single Version,Chuck Berry,2354061,50
121,Mine,Bazzi,2352091,50
122,Plug Walk,Rich The Kid,2350317,50
123,On Me (feat. Cardi B),Meek Mill,2301323,50
124,the remedy for a broken heart (why am I so in love),XXXTENTACION,2300459,50
125,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2283705,50
126,Underneath the Tree,Kelly Clarkson,2259785,50
127,Wasted (feat. Lil Uzi Vert),Juice WRLD,2251460,50
128,Sleigh Ride,The Ronettes,2241130,50
129,Bad Liar,Imagine Dragons,2239337,50
130,Uproar,Lil Wayne,2231824,50
131,Have Yourself A Merry Little Christmas,Sam Smith,2231585,50
132,Speechless,Dan + Shay,2193064,50
133,Santa Baby,Ariana Grande,2184084,50
134,Christmas (Baby Please Come Home),Mariah Carey,2171992,50
135,Faucet Failure,Ski Mask The Slump God,2165749,50
136,STOOPID,6ix9ine,2132615,50
137,Congratulations,Post Malone,2127582,50
138,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,2127130,50
139,Hope,XXXTENTACION,2104694,50
140,Lust,Lil Skies,2096200,50
141,WORKIN ME,Quavo,2095493,50
142,Look At Me!,XXXTENTACION,2094362,50
143,goosebumps,Travis Scott,2078721,50
144,Candy Paint,Post Malone,2072652,50
145,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2069629,50
146,Trip,Ella Mai,2061769,50
147,Natural,Imagine Dragons,2060830,50
148,Winter Wonderland,Bing Crosby,2052666,50
149,Ruin My Life,Zara Larsson,2045618,50
150,I Like Me Better,Lauv,2037929,50
151,Best Part (feat. Daniel Caesar),H.E.R.,2020266,50
152,HUMBLE.,Kendrick Lamar,2005296,50
153,The Middle,Zedd,1997538,50
154,Tequila,Dan + Shay,1997271,50
155,Be Alright,Dean Lewis,1995524,50
156,Nowadays (feat. Landon Cube),Lil Skies,1981212,50
157,SLOW DANCING IN THE DARK,Joji,1964452,50
158,Taking A Walk,Trippie Redd,1962338,50
159,All The Stars (with SZA),Kendrick Lamar,1961421,50
160,BEBE,6ix9ine,1958125,50
161,Santa Claus Is Coming to Town,Michael Bublé,1952913,50
162,Te Boté - Remix,Nio Garcia,1949722,50
163,Carol of the Bells,Mykola Dmytrovych Leontovych,1949592,50
164,Cold Shoulder (feat. YoungBoy Never Broke Again),Gucci Mane,1936230,50
165,Young Dumb & Broke,Khalid,1935060,50
166,Roll In Peace (feat. XXXTENTACION),Kodak Black,1912702,50
167,Call Out My Name,The Weeknd,1891872,50
168,JAPAN,Famous Dex,1877323,50
169,REEL IT IN,Aminé,1877140,50
170,Do You Hear What I Hear?,Bing Crosby,1875919,50
171,Close Friends (Lil Baby & Gunna),Lil Baby,1875602,50
172,Murder On My Mind,YNW Melly,1874575,50
173,Walk,Comethazine,1870161,50
174,Black & White,Juice WRLD,1869359,50
175,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1854280,50
176,"Baby, It's Cold Outside",Dean Martin,1838417,50
177,Joy To The World,Nat King Cole,1828633,50
178,you should see me in a crown,Billie Eilish,1794052,50
179,Location,Khalid,1793515,50
180,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,1785242,50
181,Let You Down,NF,1785034,50
182,Red Roses (feat. Landon Cube),Lil Skies,1783734,50
183,Kamikaze,Lil Mosey,1781235,50
184,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,1779385,50
185,OTW,Khalid,1767565,50
186,Walk It Talk It,Migos,1758758,50
187,BUTTERFLY EFFECT,Travis Scott,1755849,50
188,Mistletoe And Holly - Remastered 1999,Frank Sinatra,1738000,50
189,Stir Fry,Migos,1731616,50
190,Testimony,Kodak Black,1711404,50
191,Sweet but Psycho,Ava Max,1707983,50
192,PICK IT UP (feat. A$AP Rocky),Famous Dex,1705019,50
193,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,1701962,50
194,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,1700569,50
195,It's Not Living (If It's Not With You),The 1975,1692266,50
196,Bounce Out With That,YBN Nahmir,1690560,50
197,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,1682832,50
198,SICKO MODE - Skrillex Remix,Travis Scott,1678166,50
199,Legends,Juice WRLD,1669726,50
200,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1666611,50
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,12141634,51
2,"thank u, next",Ariana Grande,11776847,51
3,SICKO MODE,Travis Scott,10201449,51
4,ZEZE (feat. Travis Scott & Offset),Kodak Black,9834634,51
5,Going Bad (feat. Drake),Meek Mill,9733478,51
6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,9379459,51
7,imagine,Ariana Grande,8639817,51
8,Mo Bamba,Sheck Wes,8577934,51
9,Without Me,Halsey,8261478,51
10,All I Want for Christmas Is You,Mariah Carey,6774332,51
11,Leave Me Alone,Flipp Dinero,6619217,51
12,whoa (mind in awe),XXXTENTACION,6284263,51
13,Wake Up in the Sky,Gucci Mane,6192112,51
14,Lucid Dreams,Juice WRLD,6103990,51
15,BAD!,XXXTENTACION,5906221,51
16,Jingle Bell Rock,Bobby Helms,5727401,51
17,Rockin' Around The Christmas Tree,Brenda Lee,5634360,51
18,SAD!,XXXTENTACION,5308532,51
19,Santa Tell Me,Ariana Grande,5226225,51
20,It's the Most Wonderful Time of the Year,Andy Williams,5101604,51
21,Happier,Marshmello,4933064,51
22,MoshPit (feat. Juice WRLD),Kodak Black,4904376,51
23,Last Christmas,Wham!,4807043,51
24,Armed And Dangerous,Juice WRLD,4806257,51
25,Moonlight,XXXTENTACION,4777150,51
26,Better Now,Post Malone,4739124,51
27,KIKA,6ix9ine,4711588,51
28,Better,Khalid,4524778,51
29,when the party's over,Billie Eilish,4502328,51
30,Nonstop,Drake,4486168,51
31,Calling My Spirit,Kodak Black,4435367,51
32,It's Beginning to Look a Lot like Christmas,Michael Bublé,4244370,51
33,MIA (feat. Drake),Bad Bunny,4174683,51
34,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,4167296,51
35,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4140759,51
36,A Holly Jolly Christmas - Single Version,Burl Ives,4063135,51
37,Jocelyn Flores,XXXTENTACION,3986556,51
38,Eastside (with Halsey & Khalid),benny blanco,3975448,51
39,FEFE,6ix9ine,3956423,51
40,Do They Know It's Christmas? - 1984 Version,Band Aid,3927591,51
41,High Hopes,Panic! At The Disco,3881732,51
42,Taste (feat. Offset),Tyga,3831288,51
43,The Christmas Song (Merry Christmas To You),Nat King Cole,3777949,51
44,Yes Indeed,Lil Baby,3770208,51
45,Money,Cardi B,3751153,51
46,Mistletoe,Justin Bieber,3728575,51
47,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,3693838,51
48,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,3683717,51
49,Fine China,Future,3636146,51
50,lovely,Billie Eilish,3595340,51
51,Saturday Nights,Khalid,3576363,51
52,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,3538580,51
53,White Christmas,Bing Crosby,3454217,51
54,Topanga,Trippie Redd,3393802,51
55,I Like It,Cardi B,3373653,51
56,TIC TOC,6ix9ine,3349009,51
57,10 Freaky Girls (with 21 Savage),Metro Boomin,3320217,51
58,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,3290288,51
59,Fuck Love (feat. Trippie Redd),XXXTENTACION,3286257,51
60,Psycho (feat. Ty Dolla $ign),Post Malone,3196933,51
61,idontwannabeyouanymore,Billie Eilish,3182360,51
62,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,3165247,51
63,God's Plan,Drake,3164525,51
64,rockstar (feat. 21 Savage),Post Malone,3162344,51
65,I Fall Apart,Post Malone,3138947,51
66,All Girls Are The Same,Juice WRLD,3103144,51
67,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,3062304,51
68,Falling Down - Bonus Track,Lil Peep,3057719,51
69,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,3024222,51
70,Splashin,Rich The Kid,3013186,51
71,YOSEMITE,Travis Scott,3004150,51
72,Space Cadet (feat. Gunna),Metro Boomin,2970591,51
73,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,2937564,51
74,changes,XXXTENTACION,2937168,51
75,No Stylist (feat. Drake),French Montana,2930791,51
76,In My Feelings,Drake,2923323,51
77,Blue Christmas,Elvis Presley,2912326,51
78,breathin,Ariana Grande,2899268,51
79,Holly Jolly Christmas,Michael Bublé,2878342,51
80,Feliz Navidad,José Feliciano,2869880,51
81,Noticed,Lil Mosey,2856056,51
82,Lean Wit Me,Juice WRLD,2804856,51
83,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2796945,51
84,Look Back at It,A Boogie Wit da Hoodie,2784924,51
85,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,2754682,51
86,Look Alive (feat. Drake),BlocBoy JB,2754106,51
87,1400 / 999 Freestyle,Trippie Redd,2716357,51
88,Youngblood,5 Seconds of Summer,2674039,51
89,Bad Liar,Imagine Dragons,2673744,51
90,MAMA,6ix9ine,2655374,51
91,God is a woman,Ariana Grande,2618980,51
92,Run Rudolph Run - Single Version,Chuck Berry,2608119,51
93,Ric Flair Drip (& Metro Boomin),Offset,2580055,51
94,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2579446,51
95,Underneath the Tree,Kelly Clarkson,2576654,51
96,Shallow,Lady Gaga,2556003,51
97,Have Yourself A Merry Little Christmas,Sam Smith,2553178,51
98,Nice For What,Drake,2551267,51
99,Guardian angel,XXXTENTACION,2549876,51
100,Hide (feat. Seezyn),Juice WRLD,2525545,51
101,Beautiful (feat. Camila Cabello),Bazzi,2512996,51
102,Everybody Dies In Their Nightmares,XXXTENTACION,2504267,51
103,I don’t let go,XXXTENTACION,2498183,51
104,Sleigh Ride,The Ronettes,2495772,51
105,no tears left to cry,Ariana Grande,2493207,51
106,Don't Come Out The House (with 21 Savage),Metro Boomin,2483149,51
107,WAKA,6ix9ine,2471259,51
108,Bohemian Rhapsody - Remastered 2011,Queen,2464309,51
109,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2460733,51
110,XO Tour Llif3,Lil Uzi Vert,2455973,51
111,STARGAZING,Travis Scott,2450692,51
112,I Love It (& Lil Pump),Kanye West,2449144,51
113,Santa Baby,Ariana Grande,2425133,51
114,Pure Cocaine,Lil Baby,2389189,51
115,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,2366238,51
116,Girls Like You (feat. Cardi B),Maroon 5,2346322,51
117,bellyache,Billie Eilish,2335422,51
118,Sweet but Psycho,Ava Max,2323557,51
119,ocean eyes,Billie Eilish,2302927,51
120,Christmas (Baby Please Come Home),Mariah Carey,2294736,51
121,Uproar,Lil Wayne,2283865,51
122,Lucky You (feat. Joyner Lucas),Eminem,2271936,51
123,Solo de Mi,Bad Bunny,2250962,51
124,Best Part (feat. Daniel Caesar),H.E.R.,2249992,51
125,Plug Walk,Rich The Kid,2239099,51
126,Wasted (feat. Lil Uzi Vert),Juice WRLD,2224386,51
127,Winter Wonderland,Bing Crosby,2222288,51
128,Love Lies (with Normani),Khalid,2184830,51
129,Congratulations,Post Malone,2176374,51
130,New Patek,Lil Uzi Vert,2163891,51
131,Gnarly (feat. Lil Pump),Kodak Black,2163203,51
132,Testimony,Kodak Black,2152492,51
133,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,2149499,51
134,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,2143646,51
135,Speechless,Dan + Shay,2135620,51
136,Ruin My Life,Zara Larsson,2134642,51
137,Foot Fungus,Ski Mask The Slump God,2122868,51
138,Mine,Bazzi,2122528,51
139,goosebumps,Travis Scott,2112842,51
140,Santa Claus Is Coming to Town,Michael Bublé,2088152,51
141,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2057981,51
142,Carol of the Bells,Mykola Dmytrovych Leontovych,2050021,51
143,Lust,Lil Skies,2039173,51
144,come out and play,Billie Eilish,2015176,51
145,Do You Hear What I Hear?,Bing Crosby,2014582,51
146,In My Head,Peter Manos,2010423,51
147,Murder On My Mind,YNW Melly,2008415,51
148,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,2001870,51
149,Candy Paint,Post Malone,1998322,51
150,Look At Me!,XXXTENTACION,1998154,51
151,Identity Theft,Kodak Black,1996692,51
152,Trip,Ella Mai,1993581,51
153,WORKIN ME,Quavo,1991748,51
154,I Like Me Better,Lauv,1991527,51
155,Be Alright,Dean Lewis,1987934,51
156,Hope,XXXTENTACION,1976935,51
157,Natural,Imagine Dragons,1968959,51
158,HUMBLE.,Kendrick Lamar,1967538,51
159,Joy To The World,Nat King Cole,1949240,51
160,Te Boté - Remix,Nio Garcia,1940929,51
161,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,1939818,51
162,Roll In Peace (feat. XXXTENTACION),Kodak Black,1936378,51
163,Tequila,Dan + Shay,1932873,51
164,Faucet Failure,Ski Mask The Slump God,1929056,51
165,"Baby, It's Cold Outside",Dean Martin,1923165,51
166,Nowadays (feat. Landon Cube),Lil Skies,1916365,51
167,what are you so afraid of,XXXTENTACION,1915993,51
168,Black & White,Juice WRLD,1909169,51
169,the remedy for a broken heart (why am I so in love),XXXTENTACION,1907476,51
170,Walk,Comethazine,1892186,51
171,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,1871812,51
172,Kamikaze,Lil Mosey,1870642,51
173,REEL IT IN,Aminé,1867972,51
174,SLOW DANCING IN THE DARK,Joji,1864732,51
175,Mistletoe And Holly - Remastered 1999,Frank Sinatra,1853950,51
176,Taking A Walk,Trippie Redd,1849624,51
177,Young Dumb & Broke,Khalid,1842711,51
178,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1823179,51
179,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,1817413,51
180,Hallelujah,Pentatonix,1800442,51
181,On Me (feat. Cardi B),Meek Mill,1796974,51
182,Close Friends (Lil Baby & Gunna),Lil Baby,1790557,51
183,Take One,Kodak Black,1784785,51
184,This Feeling,The Chainsmokers,1777940,51
185,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,1770531,51
186,STOOPID,6ix9ine,1768829,51
187,JAPAN,Famous Dex,1746476,51
188,BUTTERFLY EFFECT,Travis Scott,1744795,51
189,The Middle,Zedd,1740661,51
190,Location,Khalid,1738726,51
191,Winter Wonderland,Tony Bennett,1725141,51
192,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,1723598,51
193,"Merry Christmas, Happy Holidays",*NSYNC,1715615,51
194,Train food,XXXTENTACION,1714129,51
195,Walk It Talk It,Migos,1709795,51
196,What Christmas Means To Me,Stevie Wonder,1703896,51
197,All The Stars (with SZA),Kendrick Lamar,1703787,51
198,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,1690564,51
199,Little Saint Nick - 1991 Remix,The Beach Boys,1685100,51
200,Legends,Juice WRLD,1683407,51
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11348989,52
